cod_munibge,area plantada,area colhida,quantidade produzida,valor da producao,cod_produto
4320503,5,5,30,150,36
4320503,10,10,25,325,37
4320503,0,0,0,0,38
4320503,0,0,0,0,39
4320503,0,0,0,0,40
4320503,0,0,0,0,41
4320503,14,14,196,353,42
4320503,2,2,18,31,43
4320503,0,0,0,0,44
4320503,0,0,0,0,45
4320503,0,0,0,0,46
4320503,0,0,0,0,47
4320503,0,0,0,0,48
4320503,50,50,950,855,49
4320503,0,0,0,0,50
4320503,0,0,0,0,51
4320503,0,0,0,0,52
4320503,3,3,45,63,53
4320503,2,2,8,13,54
4320503,3000,3000,9000,14400,55
4320503,0,0,0,0,56
4320503,0,0,0,0,57
4320503,0,0,0,0,58
4320503,10,10,82,328,59
4320503,0,0,0,0,60
4320503,0,0,0,0,61
4320503,0,0,0,0,62
4320503,31000,31000,74400,235550,63
4320503,0,0,0,0,64
4320503,3,3,31,37,65
4320503,5,5,130,325,66
4320503,8000,8000,28000,39200,67
4320503,0,0,0,0,68
4320503,0,0,0,0,69
4320503,0,0,0,0,70
4320503,15,15,90,270,71
4320552,0,0,0,0,1
4320552,1,1,6,10,2
4320552,0,0,0,0,3
4320552,0,0,0,0,4
4320552,0,0,0,0,5
4320552,0,0,0,0,6
4320552,2,2,6,99,7
4320552,1,1,1,8,8
4320552,1400,1400,10850,16199,9
4320552,0,0,0,0,10
4320552,0,0,0,0,11
4320552,2,2,14,21,12
4320552,180,180,2880,4614,13
4320552,2,2,8,16,14
4320552,0,0,0,0,15
4320552,0,0,0,0,16
4320552,0,0,0,0,17
4320552,0,0,0,0,18
4320552,0,0,0,0,19
4320552,0,0,0,0,20
4320552,0,0,0,0,21
4320552,50,50,2000,396,22
4320552,0,0,0,0,23
4320552,4,4,32,101,24
4320552,0,0,0,0,25
4320552,8,8,80,136,26
4320552,0,0,0,0,27
4320552,0,0,0,0,28
4320552,0,0,0,0,29
4320552,0,0,0,0,30
4320552,0,0,0,0,31
4320552,0,0,0,0,32
4320552,0,0,0,0,33
4320552,0,0,0,0,34
4320552,88,88,53,210,35
4320552,1,1,3,13,36
4320552,1700,1700,3825,51509,37
4320552,0,0,0,0,38
4320552,3,3,32,90,39
4320552,0,0,0,0,40
4320552,0,0,0,0,41
4320552,35,35,280,356,42
4320552,2,2,24,30,43
4320552,0,0,0,0,44
4320552,0,0,0,0,45
4320552,0,0,0,0,46
4320552,0,0,0,0,47
4320552,0,0,0,0,48
4320552,300,300,4800,7469,49
4320552,0,0,0,0,50
4320552,0,0,0,0,51
4320552,0,0,0,0,52
4320552,6,6,108,89,53
4320552,3,3,11,20,54
4320552,1380,1380,7038,10797,55
4320552,10,10,6,111,56
4320552,0,0,0,0,57
4320552,3,3,24,62,58
4320552,8,8,56,268,59
4320552,0,0,0,0,60
4320552,0,0,0,0,61
4320552,0,0,0,0,62
4320552,700,700,2310,7392,63
4320552,0,0,0,0,64
4320552,9,9,126,137,65
4320552,3,3,24,62,66
4320552,90,90,243,368,67
4320552,0,0,0,0,68
4320552,0,0,0,0,69
4320552,0,0,0,0,70
4320552,32,32,416,1155,71
4320578,1,1,2,4,1
4320578,0,0,0,0,2
4320578,0,0,0,0,3
4320578,0,0,0,0,4
4320578,0,0,0,0,5
4320578,0,0,0,0,6
4320578,2,2,4,28,7
4320578,4,4,2,10,8
4320578,0,0,0,0,9
4320578,500,500,1500,1425,10
4320578,0,0,0,0,11
4320578,1,1,3,6,12
4320578,5,5,10,18,13
4320578,1,1,4,7,14
4320578,0,0,0,0,15
4320578,0,0,0,0,16
4320578,0,0,0,0,17
4320578,0,0,0,0,18
4320578,0,0,0,0,19
4320578,0,0,0,0,20
4320578,0,0,0,0,21
4320578,30,30,180,18,22
4320578,0,0,0,0,23
4320578,0,0,0,0,24
4320578,0,0,0,0,25
4320578,3,3,17,30,26
4320578,0,0,0,0,27
4320578,0,0,0,0,28
4320578,0,0,0,0,29
4320578,0,0,0,0,30
4320578,0,0,0,0,31
4320578,0,0,0,0,32
4320578,0,0,0,0,33
4320578,0,0,0,0,34
4320578,160,160,137,596,35
4320578,1,1,2,5,36
4320578,0,0,0,0,37
4320578,0,0,0,0,38
4320578,0,0,0,0,39
4320578,0,0,0,0,40
4320578,0,0,0,0,41
4320578,12,12,32,42,42
4320578,1,1,3,4,43
4320578,0,0,0,0,44
4320578,0,0,0,0,45
4320578,0,0,0,0,46
4320578,0,0,0,0,47
4320578,0,0,0,0,48
4320578,100,100,500,1200,49
4320578,0,0,0,0,50
4320578,0,0,0,0,51
4320578,0,0,0,0,52
4320578,5,5,50,50,53
4320578,4,4,2,5,54
4320578,650,650,871,1359,55
4320578,0,0,0,0,56
4320578,0,0,0,0,57
4320578,0,0,0,0,58
4320578,3,3,2,7,59
4320578,0,0,0,0,60
4320578,0,0,0,0,61
4320578,0,0,0,0,62
4320578,7080,7080,1206,3739,63
4320578,0,0,0,0,64
4320578,5,5,12,14,65
4320578,1,1,15,32,66
4320578,2700,2700,8100,12150,67
4320578,0,0,0,0,68
4320578,0,0,0,0,69
4320578,0,0,0,0,70
4320578,5,5,15,38,71
4320602,0,0,0,0,1
4320602,0,0,0,0,2
4320602,0,0,0,0,3
4320602,0,0,0,0,4
4320602,0,0,0,0,5
4320602,0,0,0,0,6
4320602,0,0,0,0,7
4320602,5,5,9,36,8
4320602,0,0,0,0,9
4320602,0,0,0,0,10
4320602,0,0,0,0,11
4320602,0,0,0,0,12
4320602,10,10,200,400,13
4320602,2,2,4,8,14
4320602,0,0,0,0,15
4320602,0,0,0,0,16
4320602,0,0,0,0,17
4320602,0,0,0,0,18
4320602,0,0,0,0,19
4320602,0,0,0,0,20
4320602,0,0,0,0,21
4320602,30,30,1200,144,22
4320602,0,0,0,0,23
4320602,2,2,24,72,24
4320602,0,0,0,0,25
4320602,2,2,30,60,26
4320602,0,0,0,0,27
4320602,0,0,0,0,28
4320602,0,0,0,0,29
4320602,0,0,0,0,30
4320602,0,0,0,0,31
4320602,90,90,720,936,32
4320602,0,0,0,0,33
4320602,0,0,0,0,34
4320602,120,120,146,463,35
4320602,0,0,0,0,36
4320602,17,17,43,387,37
4320602,0,0,0,0,38
4320602,0,0,0,0,39
4320602,0,0,0,0,40
4320602,0,0,0,0,41
4320602,280,280,8400,4126,42
4320602,0,0,0,0,43
4320602,0,0,0,0,44
4320602,1,1,12,36,45
4320602,0,0,0,0,46
4320602,0,0,0,0,47
4320602,0,0,0,0,48
4320602,20,20,600,600,49
4320602,0,0,0,0,50
4320602,0,0,0,0,51
4320602,0,0,0,0,52
4320602,4,4,60,60,53
4320602,0,0,0,0,54
4320602,1200,1200,3600,5716,55
4320602,8,8,8,131,56
4320602,0,0,0,0,57
4320602,0,0,0,0,58
4320602,1,1,10,28,59
4320602,0,0,0,0,60
4320602,0,0,0,0,61
4320602,0,0,0,0,62
4320602,3900,3900,5850,19332,63
4320602,0,0,0,0,64
4320602,25,25,300,245,65
4320602,0,0,0,0,66
4320602,2000,2000,6600,9900,67
4320602,0,0,0,0,68
4320602,0,0,0,0,69
4320602,0,0,0,0,70
4320602,10,10,150,525,71
4320651,0,0,0,0,1
4320651,0,0,0,0,2
4320651,0,0,0,0,3
4320651,0,0,0,0,4
4320651,0,0,0,0,5
4320651,0,0,0,0,6
4320651,1,1,5,60,7
4320651,2,2,4,27,8
4320651,0,0,0,0,9
4320651,400,400,960,1075,10
4320651,0,0,0,0,11
4320651,3,3,30,75,12
4320651,6,6,92,184,13
4320651,35,35,800,1600,14
4320651,0,0,0,0,15
4320651,0,0,0,0,16
4320651,0,0,0,0,17
4320651,0,0,0,0,18
4320651,0,0,0,0,19
4320651,0,0,0,0,20
4320651,0,0,0,0,21
4320651,15,15,750,64,22
4320651,0,0,0,0,23
4320651,0,0,0,0,24
4320651,0,0,0,0,25
4320651,4,4,64,112,26
4320651,0,0,0,0,27
4320651,0,0,0,0,28
4320651,0,0,0,0,29
4320651,0,0,0,0,30
4320651,0,0,0,0,31
4320651,0,0,0,0,32
4320651,0,0,0,0,33
4320651,0,0,0,0,34
4320651,100,100,118,493,35
4320651,1,1,4,16,36
4320651,3,3,5,45,37
4320651,0,0,0,0,38
4320651,0,0,0,0,39
4320651,0,0,0,0,40
4320651,0,0,0,0,41
4320651,3,3,45,90,42
4320651,2,2,14,28,43
4320651,0,0,0,0,44
4320651,0,0,0,0,45
4320651,0,0,0,0,46
4320651,0,0,0,0,47
4320651,0,0,0,0,48
4320651,25,25,375,750,49
4320651,0,0,0,0,50
4320651,0,0,0,0,51
4320651,0,0,0,0,52
4320651,0,0,0,0,53
4320651,0,0,0,0,54
4320651,393,393,831,1195,55
4320651,2,2,7,105,56
4320651,0,0,0,0,57
4320651,0,0,0,0,58
4320651,3,3,12,42,59
4320651,0,0,0,0,60
4320651,0,0,0,0,61
4320651,0,0,0,0,62
4320651,4500,4500,10800,32585,63
4320651,0,0,0,0,64
4320651,8,8,85,138,65
4320651,3,3,60,240,66
4320651,100,100,300,440,67
4320651,0,0,0,0,68
4320651,0,0,0,0,69
4320651,0,0,0,0,70
4320651,24,24,210,735,71
4320677,0,0,0,0,1
4320677,0,0,0,0,2
4320677,0,0,0,0,3
4320677,0,0,0,0,4
4320677,0,0,0,0,5
4320677,0,0,0,0,6
4320677,3,3,6,66,7
4320677,20,20,30,90,8
4320677,8,8,16,22,9
4320677,0,0,0,0,10
4320677,0,0,0,0,11
4320677,10,10,70,91,12
4320677,50,50,750,814,13
4320677,45,45,430,519,14
4320677,0,0,0,0,15
4320677,0,0,0,0,16
4320677,0,0,0,0,17
4320677,0,0,0,0,18
4320677,0,0,0,0,19
4320677,0,0,0,0,20
4320677,0,0,0,0,21
4320677,90,90,2250,315,22
4320677,0,0,0,0,23
4320677,4,4,26,29,24
4320677,0,0,0,0,25
4320677,10,10,80,80,26
4320677,0,0,0,0,27
4320677,0,0,0,0,28
4320677,0,0,0,0,29
4320677,0,0,0,0,30
4320677,0,0,0,0,31
4320677,30,30,210,155,32
4320677,0,0,0,0,33
4320677,0,0,0,0,34
4320677,195,195,290,1085,35
4320677,4,4,20,41,36
4320677,2850,2850,5814,88815,37
4320677,0,0,0,0,38
4320677,0,0,0,0,39
4320677,0,0,0,0,40
4320677,0,0,0,0,41
4320677,60,60,420,372,42
4320677,0,0,0,0,43
4320677,0,0,0,0,44
4320677,0,0,0,0,45
4320677,0,0,0,0,46
4320677,0,0,0,0,47
4320677,0,0,0,0,48
4320677,200,200,3600,3888,49
4320677,0,0,0,0,50
4320677,0,0,0,0,51
4320677,0,0,0,0,52
4320677,2,2,30,14,53
4320677,0,0,0,0,54
4320677,2500,1900,5320,7883,55
4320677,2,2,1,13,56
4320677,0,0,0,0,57
4320677,0,0,0,0,58
4320677,8,8,40,84,59
4320677,0,0,0,0,60
4320677,0,0,0,0,61
4320677,0,0,0,0,62
4320677,1250,1250,2250,7200,63
4320677,0,0,0,0,64
4320677,35,35,210,200,65
4320677,4,4,80,136,66
4320677,200,200,600,890,67
4320677,0,0,0,0,68
4320677,0,0,0,0,69
4320677,0,0,0,0,70
4320677,5,5,35,77,71
4320701,0,0,0,0,1
4320701,0,0,0,0,2
4320701,0,0,0,0,3
4320701,0,0,0,0,4
4320701,0,0,0,0,5
4320701,0,0,0,0,6
4320701,1,1,3,36,7
4320701,3,3,9,36,8
4320701,0,0,0,0,9
4320701,0,0,0,0,10
4320701,0,0,0,0,11
4320701,0,0,0,0,12
4320701,25,25,300,420,13
4320701,5,5,54,124,14
4320701,0,0,0,0,15
4320701,0,0,0,0,16
4320701,0,0,0,0,17
4320701,0,0,0,0,18
4320701,0,0,0,0,19
4320701,0,0,0,0,20
4320701,0,0,0,0,21
4320701,5,5,60,15,22
4320701,0,0,0,0,23
4320701,3,3,27,41,24
4320701,0,0,0,0,25
4320701,10,10,120,204,26
4320701,0,0,0,0,27
4320701,0,0,0,0,28
4320701,0,0,0,0,29
4320701,0,0,0,0,30
4320701,0,0,0,0,31
4320701,0,0,0,0,32
4320701,0,0,0,0,33
4320701,0,0,0,0,34
4320701,130,130,78,359,35
4320701,1,1,8,20,36
4320701,1850,1850,3238,38856,37
4320701,0,0,0,0,38
4320701,0,0,0,0,39
4320701,0,0,0,0,40
4320701,0,0,0,0,41
4320701,14,14,140,70,42
4320701,3,3,30,30,43
4320701,0,0,0,0,44
4320701,0,0,0,0,45
4320701,0,0,0,0,46
4320701,0,0,0,0,47
4320701,0,0,0,0,48
4320701,115,115,2300,2760,49
4320701,0,0,0,0,50
4320701,0,0,0,0,51
4320701,0,0,0,0,52
4320701,2,2,16,13,53
4320701,0,0,0,0,54
4320701,1200,1200,3240,4860,55
4320701,0,0,0,0,56
4320701,0,0,0,0,57
4320701,1,1,11,22,58
4320701,7,7,42,71,59
4320701,0,0,0,0,60
4320701,0,0,0,0,61
4320701,0,0,0,0,62
4320701,2350,2350,4230,11929,63
4320701,0,0,0,0,64
4320701,7,7,70,70,65
4320701,4,4,68,170,66
4320701,500,500,1500,2625,67
4320701,0,0,0,0,68
4320701,0,0,0,0,69
4320701,0,0,0,0,70
4320701,73,73,835,1670,71
4320800,0,0,0,0,1
4320800,0,0,0,0,2
4320800,0,0,0,0,3
4320800,0,0,0,0,4
4320800,0,0,0,0,5
4320800,0,0,0,0,6
4320800,0,0,0,0,7
4320800,8,8,16,80,8
4320800,0,0,0,0,9
4320800,5000,5000,15000,12990,10
4320800,0,0,0,0,11
4320800,0,0,0,0,12
4320800,12,12,192,250,13
4320800,5,5,35,56,14
4320800,0,0,0,0,15
4320800,0,0,0,0,16
4320800,0,0,0,0,17
4320800,0,0,0,0,18
4320800,0,0,0,0,19
4320800,0,0,0,0,20
4320800,0,0,0,0,21
4320800,0,0,0,0,22
4320800,0,0,0,0,23
4320800,2,2,37,74,24
4320800,0,0,0,0,25
4320800,5,5,35,60,26
4320800,0,0,0,0,27
4320800,0,0,0,0,28
4320800,0,0,0,0,29
4320800,0,0,0,0,30
4320800,0,0,0,0,31
4320800,350,350,2085,2711,32
4320800,0,0,0,0,33
4320800,0,0,0,0,34
4320800,130,130,156,312,35
4320800,0,0,0,0,36
4320800,25,25,28,364,37
4320800,0,0,0,0,38
4320800,0,0,0,0,39
4320800,0,0,0,0,40
4320800,0,0,0,0,41
4320800,5,5,48,86,42
4320800,0,0,0,0,43
4320800,0,0,0,0,44
4320800,0,0,0,0,45
4320800,0,0,0,0,46
4320800,0,0,0,0,47
4320800,0,0,0,0,48
4320800,120,120,2000,1800,49
4320800,0,0,0,0,50
4320800,0,0,0,0,51
4320800,0,0,0,0,52
4320800,0,0,0,0,53
4320800,0,0,0,0,54
4320800,1200,1200,1080,1728,55
4320800,0,0,0,0,56
4320800,0,0,0,0,57
4320800,0,0,0,0,58
4320800,20,20,180,720,59
4320800,0,0,0,0,60
4320800,0,0,0,0,61
4320800,0,0,0,0,62
4320800,48000,48000,86400,276873,63
4320800,0,0,0,0,64
4320800,0,0,0,0,65
4320800,7,7,189,302,66
4320800,10000,10000,33000,46200,67
4320800,0,0,0,0,68
4320800,0,0,0,0,69
4320800,0,0,0,0,70
4320800,6,6,70,210,71
4320859,0,0,0,0,1
4320859,0,0,0,0,2
4320859,0,0,0,0,3
4320859,0,0,0,0,4
4320859,0,0,0,0,5
4320859,0,0,0,0,6
4320859,0,0,0,0,7
4320859,0,0,0,0,8
4320859,0,0,0,0,9
4320859,0,0,0,0,10
4320859,0,0,0,0,11
4320859,0,0,0,0,12
4320859,4,4,40,30,13
4320859,0,0,0,0,14
4320859,0,0,0,0,15
4320859,0,0,0,0,16
4320859,0,0,0,0,17
4320859,0,0,0,0,18
4320859,0,0,0,0,19
4320859,0,0,0,0,20
4320859,0,0,0,0,21
4320859,0,0,0,0,22
4320859,0,0,0,0,23
4320859,0,0,0,0,24
4320859,0,0,0,0,25
4320859,0,0,0,0,26
4320859,0,0,0,0,27
4320859,0,0,0,0,28
4320859,0,0,0,0,29
4320859,0,0,0,0,30
4320859,0,0,0,0,31
4320859,0,0,0,0,32
4320859,0,0,0,0,33
4320859,0,0,0,0,34
4320859,20,20,17,136,35
4320859,0,0,0,0,36
4320859,0,0,0,0,37
4320859,0,0,0,0,38
4320859,0,0,0,0,39
4320859,0,0,0,0,40
4320859,0,0,0,0,41
4320859,6,6,27,27,42
4320859,0,0,0,0,43
4320859,0,0,0,0,44
4320859,0,0,0,0,45
4320859,0,0,0,0,46
4320859,0,0,0,0,47
4320859,0,0,0,0,48
4320859,50,50,375,799,49
4320859,0,0,0,0,50
4320859,0,0,0,0,51
4320859,0,0,0,0,52
4320859,5,5,60,45,53
4320859,0,0,0,0,54
4320859,45,45,270,486,55
4320859,0,0,0,0,56
4320859,0,0,0,0,57
4320859,0,0,0,0,58
4320859,0,0,0,0,59
4320859,0,0,0,0,60
4320859,0,0,0,0,61
4320859,0,0,0,0,62
4320859,0,0,0,0,63
4320859,0,0,0,0,64
4320859,3,3,18,23,65
4320859,0,0,0,0,66
4320859,0,0,0,0,67
4320859,0,0,0,0,68
4320859,0,0,0,0,69
4320859,0,0,0,0,70
4320859,0,0,0,0,71
4320909,0,0,0,0,1
4320909,0,0,0,0,2
4320909,0,0,0,0,3
4320909,0,0,0,0,4
4320909,0,0,0,0,5
4320909,0,0,0,0,6
4320909,0,0,0,0,7
4320909,6,6,15,120,8
4320909,0,0,0,0,9
4320909,640,640,1920,2112,10
4320909,0,0,0,0,11
4320909,0,0,0,0,12
4320909,8,8,96,384,13
4320909,0,0,0,0,14
4320909,0,0,0,0,15
4320909,0,0,0,0,16
4320909,0,0,0,0,17
4320909,0,0,0,0,18
4320909,0,0,0,0,19
4320909,0,0,0,0,20
4320909,0,0,0,0,21
4320909,6,6,330,50,22
4320909,0,0,0,0,23
4320909,1,1,10,60,24
4320909,0,0,0,0,25
4320909,4,4,40,240,26
4320909,0,0,0,0,27
4320909,1000,1000,4200,8400,28
4320909,0,0,0,0,29
4320909,0,0,0,0,30
4320909,0,0,0,0,31
4320909,3,3,21,28,32
4320909,0,0,0,0,33
4320909,0,0,0,0,34
4320909,205,205,152,608,35
4320909,3,3,30,240,36
4320909,0,0,0,0,37
4320909,0,0,0,0,38
4320909,0,0,0,0,39
4320909,0,0,0,0,40
4320909,0,0,0,0,41
4320909,15,15,150,150,42
4320909,2,2,12,12,43
4320909,0,0,0,0,44
4320909,1,1,18,90,45
4320909,0,0,0,0,46
4320909,0,0,0,0,47
4320909,0,0,0,0,48
4320909,20,20,400,1200,49
4320909,0,0,0,0,50
4320909,0,0,0,0,51
4320909,0,0,0,0,52
4320909,6,6,90,135,53
4320909,3,3,36,90,54
4320909,2250,2200,7920,12779,55
4320909,15,15,23,460,56
4320909,0,0,0,0,57
4320909,1,1,15,38,58
4320909,8,8,96,240,59
4320909,0,0,0,0,60
4320909,0,0,0,0,61
4320909,0,0,0,0,62
4320909,14000,14000,42000,133120,63
4320909,0,0,0,0,64
4320909,10,10,70,70,65
4320909,4,4,98,490,66
4320909,7500,7500,33750,50625,67
4320909,0,0,0,0,68
4320909,0,0,0,0,69
4320909,0,0,0,0,70
4320909,25,25,290,522,71
4321006,0,0,0,0,1
4321006,0,0,0,0,2
4321006,0,0,0,0,3
4321006,0,0,0,0,4
4321006,0,0,0,0,5
4321006,0,0,0,0,6
4321006,0,0,0,0,7
4321006,1,1,1,3,8
4321006,0,0,0,0,9
4321006,2750,2750,5500,5500,10
4321006,0,0,0,0,11
4321006,0,0,0,0,12
4321006,0,0,0,0,13
4321006,2,2,32,26,14
4321006,0,0,0,0,15
4321006,0,0,0,0,16
4321006,0,0,0,0,17
4321006,0,0,0,0,18
4321006,0,0,0,0,19
4321006,0,0,0,0,20
4321006,0,0,0,0,21
4321006,2,2,30,4,22
4321006,0,0,0,0,23
4321006,0,0,0,0,24
4321006,0,0,0,0,25
4321006,0,0,0,0,26
4321006,30,30,45,71,27
4321006,210,210,630,1159,28
4321006,0,0,0,0,29
4321006,0,0,0,0,30
4321006,0,0,0,0,31
4321006,0,0,0,0,32
4321006,0,0,0,0,33
4321006,0,0,0,0,34
4321006,302,300,420,1470,35
4321006,0,0,0,0,36
4321006,0,0,0,0,37
4321006,0,0,0,0,38
4321006,0,0,0,0,39
4321006,0,0,0,0,40
4321006,0,0,0,0,41
4321006,4,4,35,26,42
4321006,0,0,0,0,43
4321006,0,0,0,0,44
4321006,0,0,0,0,45
4321006,0,0,0,0,46
4321006,0,0,0,0,47
4321006,0,0,0,0,48
4321006,18,18,225,203,49
4321006,0,0,0,0,50
4321006,0,0,0,0,51
4321006,0,0,0,0,52
4321006,1,1,12,10,53
4321006,0,0,0,0,54
4321006,900,600,4600,7204,55
4321006,0,0,0,0,56
4321006,0,0,0,0,57
4321006,0,0,0,0,58
4321006,3,3,36,94,59
4321006,0,0,0,0,60
4321006,0,0,0,0,61
4321006,0,0,0,0,62
4321006,13700,13700,16560,48113,63
4321006,0,0,0,0,64
4321006,4,4,35,32,65
4321006,2,2,14,21,66
4321006,3500,3500,13650,20475,67
4321006,0,0,0,0,68
4321006,0,0,0,0,69
4321006,0,0,0,0,70
4321006,2,2,10,25,71
4321105,0,0,0,0,1
4321105,0,0,0,0,2
4321105,0,0,0,0,3
4321105,0,0,0,0,4
4321105,0,0,0,0,5
4321105,0,0,0,0,6
4321105,0,0,0,0,7
4321105,0,0,0,0,8
4321105,18785,18785,159673,240913,9
4321105,0,0,0,0,10
4321105,0,0,0,0,11
4321105,0,0,0,0,12
4321105,60,60,880,1349,13
4321105,0,0,0,0,14
4321105,0,0,0,0,15
4321105,0,0,0,0,16
4321105,0,0,0,0,17
4321105,0,0,0,0,18
4321105,0,0,0,0,19
4321105,0,0,0,0,20
4321105,0,0,0,0,21
4321105,0,0,0,0,22
4321105,0,0,0,0,23
4321105,0,0,0,0,24
4321105,0,0,0,0,25
4321105,0,0,0,0,26
4321105,0,0,0,0,27
4321105,0,0,0,0,28
4321105,0,0,0,0,29
4321105,0,0,0,0,30
4321105,0,0,0,0,31
4321105,0,0,0,0,32
4321105,0,0,0,0,33
4321105,0,0,0,0,34
4321105,5,5,3,12,35
4321105,0,0,0,0,36
4321105,7,7,16,203,37
4321105,0,0,0,0,38
4321105,0,0,0,0,39
4321105,0,0,0,0,40
4321105,0,0,0,0,41
4321105,4,4,19,24,42
4321105,0,0,0,0,43
4321105,0,0,0,0,44
4321105,0,0,0,0,45
4321105,0,0,0,0,46
4321105,0,0,0,0,47
4321105,0,0,0,0,48
4321105,35,35,525,792,49
4321105,0,0,0,0,50
4321105,0,0,0,0,51
4321105,0,0,0,0,52
4321105,3,3,30,25,53
4321105,1,1,2,4,54
4321105,140,140,588,896,55
4321105,0,0,0,0,56
4321105,0,0,0,0,57
4321105,0,0,0,0,58
4321105,0,0,0,0,59
4321105,0,0,0,0,60
4321105,0,0,0,0,61
4321105,0,0,0,0,62
4321105,14100,14100,46530,147965,63
4321105,0,0,0,0,64
4321105,2,2,17,18,65
4321105,0,0,0,0,66
4321105,0,0,0,0,67
4321105,0,0,0,0,68
4321105,0,0,0,0,69
4321105,0,0,0,0,70
4321105,8,8,56,156,71
4321204,1,1,5,14,1
4321204,3,3,30,82,2
4321204,0,0,0,0,3
4321204,0,0,0,0,4
4321204,0,0,0,0,5
4321204,0,0,0,0,6
4321204,3,3,16,190,7
4321204,2,2,3,12,8
4321204,882,882,6164,9030,9
4321204,0,0,0,0,10
4321204,0,0,0,0,11
4321204,70,70,591,1249,12
4321204,9,9,117,202,13
4321204,10,10,200,347,14
4321204,0,0,0,0,15
4321204,0,0,0,0,16
4321204,0,0,0,0,17
4321204,0,0,0,0,18
4321204,0,0,0,0,19
4321204,0,0,0,0,20
4321204,0,0,0,0,21
4321204,150,150,6600,2046,22
4321204,0,0,0,0,23
4321204,2,2,32,68,24
4321204,0,0,0,0,25
4321204,5,5,60,105,26
4321204,0,0,0,0,27
4321204,0,0,0,0,28
4321204,0,0,0,0,29
4321204,0,0,0,0,30
4321204,0,0,0,0,31
4321204,0,0,0,0,32
4321204,0,0,0,0,33
4321204,0,0,0,0,34
4321204,82,82,121,542,35
4321204,1,1,6,18,36
4321204,2,2,2,14,37
4321204,0,0,0,0,38
4321204,30,30,538,853,39
4321204,0,0,0,0,40
4321204,0,0,0,0,41
4321204,110,110,1474,3106,42
4321204,8,8,78,151,43
4321204,0,0,0,0,44
4321204,1,1,20,59,45
4321204,0,0,0,0,46
4321204,0,0,0,0,47
4321204,0,0,0,0,48
4321204,360,360,3600,4826,49
4321204,0,0,0,0,50
4321204,2,2,24,87,51
4321204,0,0,0,0,52
4321204,30,30,338,237,53
4321204,8,8,60,105,54
4321204,50,50,60,93,55
4321204,2,2,3,34,56
4321204,0,0,0,0,57
4321204,1,1,14,33,58
4321204,3,3,36,90,59
4321204,0,0,0,0,60
4321204,0,0,0,0,61
4321204,0,0,0,0,62
4321204,70,70,182,567,63
4321204,0,0,0,0,64
4321204,35,35,288,583,65
4321204,3,3,105,307,66
4321204,30,30,45,64,67
4321204,0,0,0,0,68
4321204,0,0,0,0,69
4321204,0,0,0,0,70
4321204,6,6,54,226,71
4321303,0,0,0,0,1
4321303,0,0,0,0,2
4321303,0,0,0,0,3
4321303,0,0,0,0,4
4321303,0,0,0,0,5
4321303,0,0,0,0,6
4321303,0,0,0,0,7
4321303,0,0,0,0,8
4321303,2800,2800,17920,25088,9
4321303,0,0,0,0,10
4321303,0,0,0,0,11
4321303,0,0,0,0,12
4321303,3,3,32,63,13
4321303,0,0,0,0,14
4321303,0,0,0,0,15
4321303,0,0,0,0,16
4321303,0,0,0,0,17
4321303,0,0,0,0,18
4321303,0,0,0,0,19
4321303,0,0,0,0,20
4321303,0,0,0,0,21
4321303,2,2,80,13,22
4321303,0,0,0,0,23
4321303,0,0,0,0,24
4321303,0,0,0,0,25
4321303,0,0,0,0,26
4321303,0,0,0,0,27
4321303,0,0,0,0,28
4321303,0,0,0,0,29
4321303,0,0,0,0,30
4321303,0,0,0,0,31
4321303,0,0,0,0,32
4321303,0,0,0,0,33
4321303,0,0,0,0,34
4321303,13,13,13,91,35
4321303,0,0,0,0,36
4321303,130,130,312,4992,37
4321303,0,0,0,0,38
4321303,0,0,0,0,39
4321303,0,0,0,0,40
4321303,0,0,0,0,41
4321303,25,25,192,384,42
4321303,0,0,0,0,43
4321303,0,0,0,0,44
4321303,0,0,0,0,45
4321303,0,0,0,0,46
4321303,0,0,0,0,47
4321303,0,0,0,0,48
4321303,30,30,240,552,49
4321303,0,0,0,0,50
4321303,0,0,0,0,51
4321303,0,0,0,0,52
4321303,70,70,1607,1125,53
4321303,2,2,14,21,54
4321303,1000,980,2989,4521,55
4321303,20,20,60,900,56
4321303,0,0,0,0,57
4321303,0,0,0,0,58
4321303,1,1,6,30,59
4321303,0,0,0,0,60
4321303,0,0,0,0,61
4321303,0,0,0,0,62
4321303,250,250,438,1401,63
4321303,0,0,0,0,64
4321303,7,7,43,129,65
4321303,1,1,17,34,66
4321303,0,0,0,0,67
4321303,0,0,0,0,68
4321303,0,0,0,0,69
4321303,0,0,0,0,70
4321303,13,13,260,500,71
4321329,4,4,69,138,1
4321329,0,0,0,0,2
4321329,0,0,0,0,3
4321329,0,0,0,0,4
4321329,0,0,0,0,5
4321329,0,0,0,0,6
4321329,1,1,4,44,7
4321329,2,2,2,8,8
4321329,2,1,1,1,9
4321329,50,50,90,90,10
4321329,0,0,0,0,11
4321329,2,2,20,46,12
4321329,10,10,100,108,13
4321329,2,2,10,15,14
4321329,0,0,0,0,15
4321329,0,0,0,0,16
4321329,0,0,0,0,17
4321329,0,0,0,0,18
4321329,0,0,0,0,19
4321329,0,0,0,0,20
4321329,0,0,0,0,21
4321329,25,25,750,150,22
4321329,0,0,0,0,23
4321329,0,0,0,0,24
4321329,0,0,0,0,25
